Review,Price,Shipping,Outlook,Quality,Size,Shop_Service,General,Others,Review_Cleaned,tokens,input_ids,attention_mask
"Giày đẹp, mang lên rất êm chân sẽ ủng hộ shop",-1,-1,1,1,-1,-1,1,-1,"giày đẹp, mang lên rất êm chân sẽ ủng hộ shop","['▁gi', 'ày', '▁đ', 'ẹp', ',', '▁m', 'ang', '▁l', 'ên', '▁r', 'ất', '▁êm', '▁ch', 'ân', '▁sẽ', '▁ủng', '▁hộ', '▁shop']","[0, 33, 193, 8, 165, 14665, 9, 86, 10, 31, 24, 51, 1526, 11, 91, 237, 716, 416, 308, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giày đẹp đóng gói cận thận, thời gian giao hàng nhanh,đúng size,rất ưng. :))............ ..............",-1,1,1,-1,1,1,1,-1,"giày đẹp đóng gói cận thận, thời gian giao hàng nhanh,đúng size,rất ưng. :))............ ..............","['▁gi', 'ày', '▁đ', 'ẹp', '▁đó', 'ng', '▁g', 'ói', '▁c', 'ận', '▁th', 'ận', ',', '▁th', 'ời', '▁gi', 'an', '▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', ',', 'đúng', '▁size', ',', 'rất', '▁ưng', '.', '▁:', '))', '..', '..', '..', '..', '..', '..', '▁.', '..', '..', '..', '..', '..', '...']","[0, 33, 193, 8, 165, 136, 4, 20, 313, 5, 138, 12, 138, 14665, 12, 52, 33, 67, 33, 44, 13, 79, 87, 7, 14665, 8365, 1082, 14665, 5320, 1154, 14660, 55, 32, 187, 187, 187, 187, 187, 187, 140, 187, 187, 187, 187, 187, 654, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Còn chỉ thừa da dày cắt ko gọn nhưng tiền nào của đó đáng mua nha đẹp,-1,-1,1,-1,-1,-1,1,-1,còn chỉ thừa da dày cắt không gọn nhưng tiền nào của đó đáng mua nha đẹp,"['▁c', 'òn', '▁chỉ', '▁th', 'ừa', '▁da', '▁d', 'ày', '▁c', 'ắt', '▁kh', 'ông', '▁g', 'ọn', '▁như', 'ng', '▁t', 'iền', '▁nào', '▁c', 'ủa', '▁đó', '▁đ', 'áng', '▁mua', '▁nha', '▁đ', 'ẹp']","[0, 5, 119, 229, 12, 320, 582, 22, 193, 5, 274, 25, 38, 20, 413, 65, 4, 6, 209, 156, 5, 98, 136, 8, 207, 183, 87, 8, 165, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giày kh đẹp ,da giày dễ bung nhìn giày bị cũ với lại kh đúng form.Hàng về thất vọng quá 🥹.mọi người muốn mua thì nên cân nhắc kĩ nha .",-1,-1,0,-1,-1,-1,0,-1,"giày không đẹp ,da giày dễ bung nhìn giày bị cũ với lại không đúng form.hàng về thất vọng quá .mọi người muốn mua thì nên cân nhắc kĩ nha .","['▁gi', 'ày', '▁kh', 'ông', '▁đ', 'ẹp', '▁,', 'da', '▁gi', 'ày', '▁dễ', '▁b', 'ung', '▁nh', 'ìn', '▁gi', 'ày', '▁bị', '▁cũ', '▁v', 'ới', '▁l', 'ại', '▁kh', 'ông', '▁đ', 'úng', '▁form', '.', 'hàng', '▁về', '▁th', 'ất', '▁v', 'ọng', '▁quá', '▁.', 'mọi', '▁ng', 'ười', '▁muốn', '▁mua', '▁thì', '▁n', 'ên', '▁c', 'ân', '▁nh', 'ắc', '▁kĩ', '▁nha', '▁.']","[0, 33, 193, 25, 38, 8, 165, 171, 3508, 33, 193, 463, 14, 160, 18, 300, 33, 193, 199, 1138, 15, 54, 10, 63, 25, 38, 8, 208, 3778, 14660, 6910, 206, 12, 51, 15, 382, 115, 140, 8988, 23, 92, 360, 183, 61, 16, 31, 5, 91, 18, 181, 1546, 87, 140, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"OK lắm nha mọi người , đi rất đẹp giá cả cũng hợp lí, đáng mua nha",2,-1,1,-1,-1,-1,1,-1,"ổn lắm nha mọi người , đi rất đẹp giá cả cũng hợp lí, đáng mua nha","['▁ổn', '▁l', 'ắm', '▁nha', '▁m', 'ọi', '▁ng', 'ười', '▁,', '▁đi', '▁r', 'ất', '▁đ', 'ẹp', '▁giá', '▁cả', '▁c', 'ũng', '▁h', 'ợp', '▁lí', ',', '▁đ', 'áng', '▁mua', '▁nha']","[0, 645, 10, 178, 87, 9, 301, 23, 92, 171, 48, 24, 51, 8, 165, 224, 133, 5, 93, 13, 491, 1382, 14665, 8, 207, 183, 87, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Sản phẩm cứng, phom đi ổn nhưng sỏ chân rất cứng  Tổng thể đôi giày giống ảnh nhưng chất liệu hơi nặng đi lâu mỏi chân  Chất lượng tạm đc trong tầm giá",-1,-1,-1,2,-1,-1,2,-1,"sản phẩm cứng, phom đi ổn nhưng sỏ chân rất cứng tổng thể đôi giày giống ảnh nhưng chất liệu hơi nặng đi lâu mỏi chân chất lượng tạm được trong tầm giá","['▁s', 'ản', '▁ph', 'ẩm', '▁cứ', 'ng', ',', '▁ph', 'om', '▁đi', '▁ổn', '▁như', 'ng', '▁s', 'ỏ', '▁ch', 'ân', '▁r', 'ất', '▁cứ', 'ng', '▁tổ', 'ng', '▁thể', '▁đ', 'ôi', '▁gi', 'ày', '▁gi', 'ống', '▁ảnh', '▁như', 'ng', '▁ch', 'ất', '▁l', 'iệu', '▁h', 'ơi', '▁n', 'ặng', '▁đi', '▁l', 'âu', '▁m', 'ỏi', '▁ch', 'ân', '▁ch', 'ất', '▁l', 'ượ', 'ng', '▁t', 'ạm', '▁đ', 'ược', '▁tr', 'ong', '▁t', 'ầm', '▁giá']","[0, 19, 169, 35, 277, 298, 4, 14665, 35, 606, 48, 645, 65, 4, 19, 14728, 11, 91, 24, 51, 298, 4, 1054, 4, 338, 8, 78, 33, 193, 33, 164, 444, 65, 4, 11, 51, 10, 442, 13, 74, 16, 408, 48, 10, 101, 9, 314, 11, 91, 11, 51, 10, 69, 4, 6, 479, 8, 103, 26, 68, 6, 384, 224, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"Form đẹp, có hộp, có thêm miếng chêm ở trong để tránh mất form giày nên cho 5 sao :))) Còn về chất lượng giày mình thấy hơi mỏng, mà vs giá này thì cũng ko đòi hỏi hơn. Oki đey mọi ngừi",-1,-1,1,2,-1,1,1,-1,"form đẹp, có hộp, có thêm miếng chêm ở trong để tránh mất form giày nên cho 5 sao :))) còn về chất lượng giày mình thấy hơi mỏng, mà với giá này thì cũng không đòi hỏi hơn. oki đey mọi ngừi","['▁form', '▁đ', 'ẹp', ',', '▁có', '▁hộp', ',', '▁có', '▁th', 'êm', '▁m', 'iế', 'ng', '▁ch', 'êm', '▁ở', '▁tr', 'ong', '▁để', '▁tr', 'ánh', '▁m', 'ất', '▁form', '▁gi', 'ày', '▁n', 'ên', '▁cho', '▁5', '▁s', 'ao', '▁:)))', '▁c', 'òn', '▁về', '▁ch', 'ất', '▁l', 'ượ', 'ng', '▁gi', 'ày', '▁m', 'ình', '▁th', 'ấy', '▁h', 'ơi', '▁m', 'ỏng', ',', '▁mà', '▁v', 'ới', '▁giá', '▁này', '▁thì', '▁c', 'ũng', '▁kh', 'ông', '▁đ', 'òi', '▁h', 'ỏi', '▁h', 'ơn', '.', '▁o', 'ki', '▁đ', 'ey', '▁m', 'ọi', '▁ngừi']","[0, 3778, 8, 165, 14665, 41, 1084, 14665, 41, 12, 284, 9, 57, 4, 11, 284, 198, 26, 68, 151, 26, 262, 9, 51, 3778, 33, 193, 16, 31, 71, 253, 19, 44, 377, 5, 119, 206, 11, 51, 10, 69, 4, 33, 193, 9, 39, 12, 49, 13, 74, 9, 1007, 14665, 50, 15, 54, 224, 75, 61, 5, 93, 25, 38, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"Giày phù hợp vs giá tiền, shop hỗ trợ đổi trả nhiệt tình. Tks shop",-1,-1,-1,-1,-1,1,2,-1,"giày phù hợp với giá tiền, shop hỗ trợ đổi trả nhiệt tình. cảm ơn shop","['▁gi', 'ày', '▁phù', '▁h', 'ợp', '▁v', 'ới', '▁giá', '▁t', 'iền', ',', '▁shop', '▁hỗ', '▁trợ', '▁đ', 'ổi', '▁trả', '▁nh', 'iệt', '▁t', 'ình', '.', '▁cảm', '▁ơn', '▁shop']","[0, 33, 193, 1318, 13, 491, 15, 54, 224, 6, 209, 14665, 308, 2329, 1673, 8, 292, 793, 18, 282, 6, 39, 14660, 352, 450, 308, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Hàng đẹp, chất lượng tốt đóng gói cẩn thận giáo hàng nhanh",-1,1,1,1,-1,1,1,-1,"hàng đẹp, chất lượng tốt đóng gói cẩn thận giáo hàng nhanh","['▁h', 'àng', '▁đ', 'ẹp', ',', '▁ch', 'ất', '▁l', 'ượ', 'ng', '▁t', 'ốt', '▁đó', 'ng', '▁g', 'ói', '▁c', 'ẩn', '▁th', 'ận', '▁gi', 'áo', '▁h', 'àng', '▁nha', 'nh']","[0, 13, 79, 8, 165, 14665, 11, 51, 10, 69, 4, 6, 185, 136, 4, 20, 313, 5, 375, 12, 138, 33, 441, 13, 79, 87, 7, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Hàng chất lượng tốt. Mọi người nên mua . Khá ưng ý. Hình ảnh mang tính chất nhận xử.,-1,-1,-1,1,-1,-1,1,-1,hàng chất lượng tốt. mọi người nên mua . khá ưng ý. hình ảnh mang tính chất nhận xử.,"['▁h', 'àng', '▁ch', 'ất', '▁l', 'ượ', 'ng', '▁t', 'ốt', '.', '▁m', 'ọi', '▁ng', 'ười', '▁n', 'ên', '▁mua', '▁.', '▁khá', '▁ưng', '▁ý', '.', '▁h', 'ình', '▁ảnh', '▁m', 'ang', '▁t', 'ính', '▁ch', 'ất', '▁nh', 'ận', '▁xử', '.']","[0, 13, 79, 11, 51, 10, 69, 4, 6, 185, 14660, 9, 301, 23, 92, 16, 31, 183, 140, 552, 1154, 394, 14660, 13, 39, 444, 9, 86, 6, 261, 11, 51, 18, 138, 1503, 14660, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Đúng mô tả,-1,-1,1,-1,-1,-1,1,-1,đúng mô tả,"['▁đ', 'úng', '▁mô', '▁tả']","[0, 8, 208, 905, 1521, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Đẹp mê ly 😍 giao hàng nhanh, đóng gói cẩn thận. Mẫu đúng chuẩn 100%",-1,1,1,-1,-1,1,1,-1,"đẹp mê ly giao hàng nhanh, đóng gói cẩn thận. mẫu đúng chuẩn 100","['▁đ', 'ẹp', '▁mê', '▁ly', '▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', ',', '▁đó', 'ng', '▁g', 'ói', '▁c', 'ẩn', '▁th', 'ận', '.', '▁m', 'ẫu', '▁đ', 'úng', '▁chu', 'ẩn', '▁1', '00']","[0, 8, 165, 1080, 1337, 33, 44, 13, 79, 87, 7, 14665, 136, 4, 20, 313, 5, 375, 12, 138, 14660, 9, 869, 8, 208, 429, 375, 303, 766, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Dày đẹp đii đau chân,-1,-1,1,0,-1,-1,0,-1,dày đẹp đi đau chân,"['▁d', 'ày', '▁đ', 'ẹp', '▁đi', '▁đ', 'au', '▁ch', 'ân']","[0, 22, 193, 8, 165, 48, 8, 172, 11, 91, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giày mới mà hơi bẩn nên nhìn cũ, may k chắc chắn một vài chỗ bị bung chỉ ra",-1,-1,0,-1,-1,-1,0,-1,"giày mới mà hơi bẩn nên nhìn cũ, may không chắc chắn một vài chỗ bị bung chỉ ra","['▁gi', 'ày', '▁m', 'ới', '▁mà', '▁h', 'ơi', '▁b', 'ẩn', '▁n', 'ên', '▁nh', 'ìn', '▁cũ', ',', '▁m', 'ay', '▁kh', 'ông', '▁ch', 'ắc', '▁ch', 'ắn', '▁m', 'ột', '▁v', 'ài', '▁chỗ', '▁bị', '▁b', 'ung', '▁chỉ', '▁ra']","[0, 33, 193, 9, 54, 50, 13, 74, 14, 375, 16, 31, 18, 300, 1138, 14665, 9, 46, 25, 38, 11, 181, 11, 307, 9, 214, 15, 96, 806, 199, 14, 160, 229, 141, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giày đẹp, giao nhanh, sẽ ủng hộ shop lần sau!!!!!!!",-1,1,1,-1,-1,-1,1,-1,"giày đẹp, giao nhanh, sẽ ủng hộ shop lần sau!!!!!!!","['▁gi', 'ày', '▁đ', 'ẹp', ',', '▁gi', 'ao', '▁nha', 'nh', ',', '▁sẽ', '▁ủng', '▁hộ', '▁shop', '▁l', 'ần', '▁s', 'au', '!!', '!!', '!!!']","[0, 33, 193, 8, 165, 14665, 33, 44, 87, 7, 14665, 237, 716, 416, 308, 10, 76, 19, 172, 684, 684, 2298, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giày rộng, shop không nhiệt tình, những bạn có chân size nhỏ như mình không nên mua kẻo bị shop kêu mang SIZE 34🙂 đặt size 36 mà to như 38",-1,-1,-1,-1,0,0,0,-1,"giày rộng, shop không nhiệt tình, những bạn có chân size nhỏ như mình không nên mua kẻo bị shop kêu mang size 34 đặt size 36 mà to như 38","['▁gi', 'ày', '▁r', 'ộng', ',', '▁shop', '▁kh', 'ông', '▁nh', 'iệt', '▁t', 'ình', ',', '▁nh', 'ững', '▁b', 'ạn', '▁có', '▁ch', 'ân', '▁size', '▁nhỏ', '▁như', '▁m', 'ình', '▁kh', 'ông', '▁n', 'ên', '▁mua', '▁k', 'ẻo', '▁bị', '▁shop', '▁k', 'êu', '▁m', 'ang', '▁size', '▁34', '▁đ', 'ặt', '▁size', '▁36', '▁mà', '▁to', '▁như', '▁38']","[0, 33, 193, 24, 844, 14665, 308, 25, 38, 18, 282, 6, 39, 14665, 18, 330, 14, 90, 41, 11, 91, 1082, 598, 65, 9, 39, 25, 38, 16, 31, 183, 17, 4741, 199, 308, 17, 135, 9, 86, 1082, 14241, 8, 244, 1082, 9932, 50, 270, 65, 7794, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giao hàng nhanh. Giày đẹp mà hộp không hề bị móp. Mk mua hộ và người nhận rất ưng Giày xinh quá đi 🤗 Giày đẹp lắm ạ shop giao hàng nhanh giá cả hợp lý . nch là ưngggg Y hình , nét như sony lun nạ Mang vào ôm chân với độ được mấy phân chiều cao rất là iuu lunnn",-1,1,1,-1,-1,-1,1,-1,"giao hàng nhanh. giày đẹp mà hộp không hề bị móp. mk mua hộ và người nhận rất ưng giày xinh quá đi giày đẹp lắm ạ shop giao hàng nhanh giá cả hợp lý . nch là ưng y hình , nét như sony luôn nạ mang vào ôm chân với độ được mấy phân chiều cao rất là iu lun","['▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', '.', '▁gi', 'ày', '▁đ', 'ẹp', '▁mà', '▁hộp', '▁kh', 'ông', '▁hề', '▁bị', '▁m', 'óp', '.', '▁mk', '▁mua', '▁hộ', '▁và', '▁ng', 'ười', '▁nh', 'ận', '▁r', 'ất', '▁ưng', '▁gi', 'ày', '▁x', 'inh', '▁quá', '▁đi', '▁gi', 'ày', '▁đ', 'ẹp', '▁l', 'ắm', '▁ạ', '▁shop', '▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', '▁giá', '▁cả', '▁h', 'ợp', '▁lý', '▁.', '▁n', 'ch', '▁là', '▁ưng', '▁y', '▁h', 'ình', '▁,', '▁n', 'ét', '▁như', '▁so', 'ny', '▁luôn', '▁nạ', '▁m', 'ang', '▁vào', '▁ôm', '▁ch', 'ân', '▁v', 'ới', '▁độ', '▁đ', 'ược', '▁m', 'ấy', '▁ph', 'ân', '▁ch', 'iều', '▁c', 'ao', '▁r', 'ất', '▁là', '▁iu', '▁l', 'un']","[0, 33, 44, 13, 79, 87, 7, 14660, 33, 193, 8, 165, 50, 1084, 25, 38, 2065, 199, 9, 1116, 14660, 1487, 183, 416, 62, 23, 92, 18, 138, 24, 51, 1154, 33, 193, 34, 81, 115, 48, 33, 193, 8, 165, 10, 178, 155, 308, 33, 44, 13, 79, 87, 7, 224, 133, 13, 491, 710, 140, 16, 60, 29, 1154, 170, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"sản phẩm tốt, đáng tiền mua, shop dễ thương, đóng gói cẩn thận, giao hàng nhanh. khá ok giày đẹp, shop nhiệt tình",-1,1,1,-1,-1,1,1,-1,"sản phẩm tốt, đáng tiền mua, shop dễ thương, đóng gói cẩn thận, giao hàng nhanh. khá ổn giày đẹp, shop nhiệt tình","['▁s', 'ản', '▁ph', 'ẩm', '▁t', 'ốt', ',', '▁đ', 'áng', '▁t', 'iền', '▁mua', ',', '▁shop', '▁dễ', '▁th', 'ươ', 'ng', ',', '▁đó', 'ng', '▁g', 'ói', '▁c', 'ẩn', '▁th', 'ận', ',', '▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', '.', '▁khá', '▁ổn', '▁gi', 'ày', '▁đ', 'ẹp', ',', '▁shop', '▁nh', 'iệt', '▁t', 'ình']","[0, 19, 169, 35, 277, 6, 185, 14665, 8, 207, 6, 209, 183, 14665, 308, 463, 12, 107, 4, 14665, 136, 4, 20, 313, 5, 375, 12, 138, 14665, 33, 44, 13, 79, 87, 7, 14660, 552, 645, 33, 193, 8, 165, 14665, 308, 18, 282, 6, 39, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
